Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Gender,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,2020 pop,2021 pop,Total Sales/cap,Units sold/cap
Foot Locker,1185732,44175,Midwest,Minnesota,Minneapolis,Men's Street Footwear,M,41,98,4018,1888,0.47,Online,5710578,5717968,0.000702697,
Foot Locker,1185732,44176,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,M,34,58,1972,848,0.43,Online,5710578,5717968,0.000344878,
Foot Locker,1185732,44177,Midwest,Minnesota,Minneapolis,Women's Street Footwear,F,32,25,800,336,0.42,Online,5710578,5717968,0.00013991,
Foot Locker,1185732,44178,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,F,32,21,672,309,0.46,Online,5710578,5717968,0.000117524,
Foot Locker,1185732,44179,Midwest,Minnesota,Minneapolis,Men's Apparel,M,41,19,779,327,0.42,Online,5710578,5717968,0.000136237,
Foot Locker,1185732,44180,Midwest,Minnesota,Minneapolis,Women's Apparel,F,49,60,2940,1764,0.6,Online,5710578,5717968,0.000514169,
Foot Locker,1185732,44181,Midwest,Minnesota,Minneapolis,Men's Street Footwear,M,46,91,4186,1967,0.47,Online,5710578,5717968,0.000732078,
Foot Locker,1185732,44182,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,M,38,52,1976,790,0.4,Online,5710578,5717968,0.000345577,
Foot Locker,1185732,44183,Midwest,Minnesota,Minneapolis,Women's Street Footwear,F,36,38,1368,547,0.4,Online,5710578,5717968,0.000239246,
Foot Locker,1185732,44184,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,F,38,45,1710,838,0.49,Online,5710578,5717968,0.000299057,
Foot Locker,1185732,44185,Midwest,Minnesota,Minneapolis,Men's Apparel,M,52,34,1768,743,0.42,Online,5710578,5717968,0.000309201,
Foot Locker,1185732,44186,Midwest,Minnesota,Minneapolis,Women's Apparel,F,59,61,3599,2159,0.6,Online,5710578,5717968,0.000629419,
Foot Locker,1185732,44187,Midwest,Minnesota,Minneapolis,Men's Street Footwear,M,50,124,6200,3100,0.5,Online,5710578,5717968,0.001084301,
Foot Locker,1185732,44188,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,M,42,77,3234,1455,0.45,Online,5710578,5717968,0.000565586,
Foot Locker,1185732,44189,Midwest,Minnesota,Minneapolis,Women's Street Footwear,F,44,56,2464,1010,0.41,Online,5710578,5717968,0.000430922,
Foot Locker,1185732,44190,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,F,44,49,2156,1056,0.49,Online,5710578,5717968,0.000377057,
Foot Locker,1185732,44191,Midwest,Minnesota,Minneapolis,Men's Apparel,M,54,44,2376,974,0.41,Online,5710578,5717968,0.000415532,
Foot Locker,1185732,44192,Midwest,Minnesota,Minneapolis,Women's Apparel,F,54,77,4158,2370,0.57,Online,5710578,5717968,0.000727181,
Kohl's,1189833,44193,Midwest,Minnesota,Minneapolis,Men's Street Footwear,M,32,119,3808,2209,0.58,Online,5710578,5717968,0.000665971,
Kohl's,1189833,44194,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,M,43,128,5504,2312,0.42,Online,5710578,5717968,0.00096258,
Kohl's,1189833,44195,Midwest,Minnesota,Minneapolis,Women's Street Footwear,F,41,119,4879,2879,0.59,Online,5710578,5717968,0.000853275,
Kohl's,1189833,44196,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,F,44,98,4312,2242,0.52,Online,5710578,5717968,0.000754114,
Kohl's,1189833,44197,Midwest,Montana,Billings,Men's Apparel,M,47,77,3619,2714,0.75,Online,1087211,1106366,0.003271069,
Kohl's,1189833,44198,Midwest,Montana,Billings,Women's Apparel,F,43,138,5934,2314,0.39,Online,1087211,1106366,0.005363505,
Kohl's,1189833,44199,Midwest,Montana,Billings,Men's Street Footwear,M,34,158,5372,3062,0.57,Online,1087211,1106366,0.004855536,
Kohl's,1189833,44200,Midwest,Montana,Billings,Men's Athletic Footwear,M,42,123,5166,2325,0.45,Online,1087211,1106366,0.004669341,
Kohl's,1189833,44201,Midwest,Montana,Billings,Women's Street Footwear,F,43,122,5246,2990,0.57,Online,1087211,1106366,0.00474165,
Kohl's,1189833,44202,Midwest,Montana,Billings,Women's Athletic Footwear,F,44,81,3564,1960,0.55,Online,1087211,1106366,0.003221357,
Kohl's,1189833,44203,Midwest,Montana,Billings,Men's Apparel,M,48,59,2832,2039,0.72,Online,1087211,1106366,0.002559732,
Kohl's,1189833,44204,Midwest,Montana,Billings,Women's Apparel,F,43,119,5117,1893,0.37,Online,1087211,1106366,0.004625052,
Kohl's,1189833,44205,Midwest,Montana,Billings,Men's Street Footwear,M,32,173,5536,3045,0.55,Online,1087211,1106366,0.005003769,
Kohl's,1189833,44206,Midwest,Montana,Billings,Men's Athletic Footwear,M,41,115,4715,1933,0.41,Online,1087211,1106366,0.0042617,
Kohl's,1189833,44207,Midwest,Montana,Billings,Women's Street Footwear,F,42,128,5376,3064,0.57,Online,1087211,1106366,0.004859151,
Kohl's,1189833,44208,Midwest,Montana,Billings,Women's Athletic Footwear,F,44,91,4004,2122,0.53,Online,1087211,1106366,0.003619056,
Kohl's,1189833,44209,Midwest,Montana,Billings,Men's Apparel,M,48,60,2880,2045,0.71,Online,1087211,1106366,0.002603117,
Kohl's,1189833,44210,Midwest,Montana,Billings,Women's Apparel,F,42,112,4704,1835,0.39,Online,1087211,1106366,0.004251758,
Kohl's,1189833,44211,Midwest,Montana,Billings,Men's Street Footwear,M,44,161,7084,4180,0.59,Online,1087211,1106366,0.006402944,
Kohl's,1189833,44212,Midwest,Montana,Billings,Men's Athletic Footwear,M,43,101,4343,1954,0.45,Online,1087211,1106366,0.003925464,
Kohl's,1189833,44213,Midwest,Montana,Billings,Women's Street Footwear,F,44,120,5280,3168,0.6,Online,1087211,1106366,0.004772381,
Kohl's,1189833,44214,Midwest,Montana,Billings,Women's Athletic Footwear,F,36,78,2808,1404,0.5,Online,1087211,1106366,0.002538039,
Kohl's,1189833,44215,Midwest,Montana,Billings,Men's Apparel,M,44,56,2464,1823,0.74,Online,1087211,1106366,0.002227111,
Kohl's,1189833,44216,Midwest,Montana,Billings,Women's Apparel,F,55,101,5555,2166,0.39,Online,1087211,1106366,0.005020942,
Kohl's,1189833,44217,Midwest,Montana,Billings,Men's Street Footwear,M,39,150,5850,3335,0.57,Online,1087211,1106366,0.005287581,
Kohl's,1189833,44218,Midwest,Montana,Billings,Men's Athletic Footwear,M,41,106,4346,1912,0.44,Online,1087211,1106366,0.003928176,
Kohl's,1189833,44219,Midwest,Montana,Billings,Women's Street Footwear,F,44,111,4884,2686,0.55,Online,1087211,1106366,0.004414452,
Kohl's,1189833,44220,Midwest,Montana,Billings,Women's Athletic Footwear,F,38,88,3344,1772,0.53,Online,1087211,1106366,0.003022508,
Kohl's,1189833,44221,Midwest,Montana,Billings,Men's Apparel,M,41,61,2501,1851,0.74,Online,1087211,1106366,0.002260554,
Kohl's,1189833,44222,Midwest,Montana,Billings,Women's Apparel,F,59,108,6372,2421,0.38,Online,1087211,1106366,0.005759396,
Kohl's,1189833,44223,Midwest,Montana,Billings,Men's Street Footwear,M,36,169,6084,3590,0.59,Online,1087211,1106366,0.005499084,
Kohl's,1189833,44224,Midwest,Montana,Billings,Men's Athletic Footwear,M,42,147,6174,2531,0.41,Online,1087211,1106366,0.005580432,
Kohl's,1189833,44225,Midwest,Montana,Billings,Women's Street Footwear,F,44,165,7260,3993,0.55,Online,1087211,1106366,0.006562024,
Kohl's,1189833,44226,Midwest,Montana,Billings,Women's Athletic Footwear,F,38,106,4028,2135,0.53,Online,1087211,1106366,0.003640748,
Kohl's,1189833,44227,Midwest,Montana,Billings,Men's Apparel,M,41,75,3075,2276,0.74,Online,1087211,1106366,0.00277937,
Kohl's,1189833,44228,Midwest,Montana,Billings,Women's Apparel,F,55,150,8250,2970,0.36,Online,1087211,1106366,0.007456845,
Kohl's,1189833,44229,Midwest,Montana,Billings,Men's Street Footwear,M,37,203,7511,4431,0.59,Online,1087211,1106366,0.006788893,
Kohl's,1189833,44230,Midwest,Montana,Billings,Men's Athletic Footwear,M,41,156,6396,2750,0.43,Online,1087211,1106366,0.005781089,
Kohl's,1189833,44231,Midwest,Montana,Billings,Women's Street Footwear,F,44,143,6292,3712,0.59,Online,1087211,1106366,0.005687087,
Kohl's,1189833,44232,Midwest,Montana,Billings,Women's Athletic Footwear,F,36,113,4068,2156,0.53,Online,1087211,1106366,0.003676903,
Kohl's,1189833,44233,Midwest,Montana,Billings,Men's Apparel,M,42,124,5208,3646,0.7,Online,1087211,1106366,0.004707303,
Kohl's,1189833,44234,Midwest,Montana,Billings,Women's Apparel,F,58,143,8294,2903,0.35,Online,1087211,1106366,0.007496615,
Kohl's,1189833,44235,Midwest,Montana,Billings,Men's Street Footwear,M,42,203,8526,4945,0.58,Online,1087211,1106366,0.007706311,
Kohl's,1189833,44236,Midwest,Montana,Billings,Men's Athletic Footwear,M,54,188,10152,4365,0.43,Online,1087211,1106366,0.009175987,
Kohl's,1189833,44237,Midwest,Montana,Billings,Women's Street Footwear,F,49,130,6370,3758,0.59,Online,1087211,1106366,0.005757588,
Kohl's,1189833,44238,Midwest,Montana,Billings,Women's Athletic Footwear,F,41,106,4346,2347,0.54,Online,1087211,1106366,0.003928176,
Kohl's,1189833,44239,Midwest,Montana,Billings,Men's Apparel,M,52,106,5512,3858,0.7,Online,1087211,1106366,0.004982076,
Kohl's,1189833,44240,Midwest,Montana,Billings,Women's Apparel,F,56,112,6272,2383,0.38,Online,1087211,1106366,0.00566901,
Kohl's,1189833,44241,Midwest,Montana,Billings,Men's Street Footwear,M,41,180,7380,4280,0.58,Online,1087211,1106366,0.006670487,
Kohl's,1189833,44242,Midwest,Montana,Billings,Men's Athletic Footwear,M,48,156,7488,3295,0.44,Online,1087211,1106366,0.006768104,
Kohl's,1189833,44243,Midwest,Montana,Billings,Women's Street Footwear,F,42,117,4914,2752,0.56,Online,1087211,1106366,0.004441568,
Kohl's,1189833,44244,Midwest,Montana,Billings,Women's Athletic Footwear,F,41,116,4756,2616,0.55,Online,1087211,1106366,0.004298758,
Kohl's,1189833,44245,Midwest,Montana,Billings,Men's Apparel,M,50,100,5000,3650,0.73,Online,1087211,1106366,0.0045193,
Kohl's,1189833,44246,Midwest,Montana,Billings,Women's Apparel,F,59,122,7198,2879,0.4,Online,1087211,1106366,0.006505984,
Kohl's,1189833,44247,Midwest,Montana,Billings,Men's Street Footwear,M,44,160,7040,3942,0.56,Online,1087211,1106366,0.006363175,
Kohl's,1189833,44248,Midwest,Montana,Billings,Men's Athletic Footwear,M,49,160,7840,3371,0.43,Online,1087211,1106366,0.007086263,
Kohl's,1189833,44249,Midwest,Montana,Billings,Women's Street Footwear,F,41,116,4756,2711,0.57,Online,1087211,1106366,0.004298758,
Kohl's,1189833,44250,Midwest,Montana,Billings,Women's Athletic Footwear,F,44,105,4620,2402,0.52,Online,1087211,1106366,0.004175833,
Kohl's,1189833,44251,Midwest,Montana,Billings,Men's Apparel,M,54,98,5292,3969,0.75,Online,1087211,1106366,0.004783227,
Kohl's,1189833,44252,Midwest,Montana,Billings,Women's Apparel,F,58,108,6264,2443,0.39,Online,1087211,1106366,0.005661779,
Kohl's,1189833,44253,Midwest,Montana,Billings,Men's Street Footwear,M,38,167,6346,3744,0.59,Online,1087211,1106366,0.005735896,
Kohl's,1189833,44254,Midwest,Montana,Billings,Men's Athletic Footwear,M,42,173,7266,2979,0.41,Online,1087211,1106366,0.006567447,
Kohl's,1189833,44255,Midwest,Montana,Billings,Women's Street Footwear,F,37,123,4551,2594,0.57,Online,1087211,1106366,0.004113467,
Kohl's,1189833,44256,Midwest,Montana,Billings,Women's Athletic Footwear,F,39,119,4641,2553,0.55,Online,1087211,1106366,0.004194814,
Kohl's,1189833,44257,Midwest,Montana,Billings,Men's Apparel,M,51,113,5763,4265,0.74,Online,1087211,1106366,0.005208945,
Kohl's,1189833,44258,Midwest,Montana,Billings,Women's Apparel,F,56,133,7448,2830,0.38,Online,1087211,1106366,0.006731949,
Kohl's,1189833,44259,Midwest,Montana,Billings,Men's Street Footwear,M,41,196,8036,4500,0.56,Online,1087211,1106366,0.007263419,
Kohl's,1189833,44260,Midwest,Montana,Billings,Men's Athletic Footwear,M,45,182,8190,3522,0.43,Online,1087211,1106366,0.007402614,
Kohl's,1189833,44261,Midwest,Montana,Billings,Women's Street Footwear,F,42,133,5586,3352,0.6,Online,1087211,1106366,0.005048962,
Kohl's,1189833,44262,Midwest,Montana,Billings,Women's Athletic Footwear,F,43,143,6149,3136,0.51,Online,1087211,1106366,0.005557835,
Kohl's,1189833,44263,Midwest,Montana,Billings,Men's Apparel,M,53,120,6360,4643,0.73,Online,1087211,1106366,0.00574855,
Kohl's,1189833,44264,Midwest,Montana,Billings,Women's Apparel,F,55,130,7150,2860,0.4,Online,1087211,1106366,0.006462599,
Sports Direct,1197831,44265,Midwest,Montana,Billings,Men's Street Footwear,M,18,210,3780,1890,0.5,Online,1087211,1106366,0.003416591,
Sports Direct,1197831,44266,Midwest,Montana,Billings,Men's Athletic Footwear,M,29,182,5278,2428,0.46,Online,1087211,1106366,0.004770573,
Sports Direct,1197831,44267,Midwest,Montana,Billings,Women's Street Footwear,F,27,130,3510,1580,0.45,Online,1087211,1106366,0.003172549,
Sports Direct,1197831,44268,Midwest,Montana,Billings,Women's Athletic Footwear,F,32,135,4320,2462,0.57,Online,1087211,1106366,0.003904675,
Sports Direct,1197831,44269,South,Tennessee,Knoxville,Men's Apparel,M,39,95,3705,1482,0.4,Online,6926091,6963709,0.000532044,
Sports Direct,1197831,44270,South,Tennessee,Knoxville,Women's Apparel,F,33,125,4125,2681,0.65,Online,6926091,6963709,0.000592357,
Sports Direct,1197831,44271,South,Tennessee,Knoxville,Men's Street Footwear,M,24,169,4056,2028,0.5,Online,6926091,6963709,0.000582448,
Sports Direct,1197831,44272,South,Tennessee,Knoxville,Men's Athletic Footwear,M,33,181,5973,2867,0.48,Online,6926091,6963709,0.000857733,
Sports Direct,1197831,44273,South,Tennessee,Knoxville,Women's Street Footwear,F,32,122,3904,1874,0.48,Online,6926091,6963709,0.000560621,
Sports Direct,1197831,44274,South,Tennessee,Knoxville,Women's Athletic Footwear,F,33,108,3564,2138,0.6,Online,6926091,6963709,0.000511796,
Sports Direct,1197831,44275,South,Tennessee,Knoxville,Men's Apparel,M,37,83,3071,1259,0.41,Online,6926091,6963709,0.000441001,
Sports Direct,1197831,44276,South,Tennessee,Knoxville,Women's Apparel,F,32,133,4256,2724,0.64,Online,6926091,6963709,0.000611169,
Sports Direct,1197831,44277,South,Tennessee,Knoxville,Men's Street Footwear,M,27,189,5103,2603,0.51,Online,6926091,6963709,0.000732799,
Sports Direct,1197831,44278,South,Tennessee,Knoxville,Men's Athletic Footwear,M,37,163,6031,3136,0.52,Online,6926091,6963709,0.000866061,
Sports Direct,1197831,44279,South,Tennessee,Knoxville,Women's Street Footwear,F,28,124,3472,1910,0.55,Online,6926091,6963709,0.000498585,
Sports Direct,1197831,44280,South,Tennessee,Knoxville,Women's Athletic Footwear,F,33,101,3333,2133,0.64,Online,6926091,6963709,0.000478624,
Sports Direct,1197831,44281,South,Tennessee,Knoxville,Men's Apparel,M,39,69,2691,1265,0.47,Online,6926091,6963709,0.000386432,
Sports Direct,1197831,44282,South,Tennessee,Knoxville,Women's Apparel,F,33,111,3663,2418,0.66,Online,6926091,6963709,0.000526013,
Sports Direct,1197831,44283,South,Tennessee,Knoxville,Men's Street Footwear,M,19,169,3211,1606,0.5,Online,6926091,6963709,0.000461105,
Sports Direct,1197831,44284,South,Tennessee,Knoxville,Men's Athletic Footwear,M,24,176,4224,2154,0.51,Online,6926091,6963709,0.000606573,
Sports Direct,1197831,44285,South,Tennessee,Knoxville,Women's Street Footwear,F,19,135,2565,1411,0.55,Online,6926091,6963709,0.000368338,
Sports Direct,1197831,44286,South,Tennessee,Knoxville,Women's Athletic Footwear,F,23,112,2576,1674,0.65,Online,6926091,6963709,0.000369918,
Sports Direct,1197831,44287,South,Tennessee,Knoxville,Men's Apparel,M,28,84,2352,1058,0.45,Online,6926091,6963709,0.000337751,
Sports Direct,1197831,44288,South,Tennessee,Knoxville,Women's Apparel,F,24,161,3864,2628,0.68,Online,6926091,6963709,0.000554877,
Sports Direct,1197831,44289,South,Tennessee,Knoxville,Men's Street Footwear,M,14,189,2646,1323,0.5,Online,6926091,6963709,0.00037997,
Sports Direct,1197831,44290,South,Tennessee,Knoxville,Men's Athletic Footwear,M,23,218,5014,2507,0.5,Online,6926091,6963709,0.000720019,
Sports Direct,1197831,44291,South,Tennessee,Knoxville,Women's Street Footwear,F,19,180,3420,1847,0.54,Online,6926091,6963709,0.000491118,
Sports Direct,1197831,44292,South,Tennessee,Knoxville,Women's Athletic Footwear,F,27,142,3834,2300,0.6,Online,6926091,6963709,0.000550569,
Sports Direct,1197831,44293,South,Tennessee,Knoxville,Men's Apparel,M,41,106,4346,2130,0.49,Online,6926091,6963709,0.000624093,
Sports Direct,1197831,44294,South,Tennessee,Knoxville,Women's Apparel,F,38,202,7676,5143,0.67,Online,6926091,6963709,0.001102286,
Sports Direct,1197831,44295,South,Tennessee,Knoxville,Men's Street Footwear,M,36,217,7812,3984,0.51,Online,6926091,6963709,0.001121816,
Sports Direct,1197831,44296,South,Tennessee,Knoxville,Men's Athletic Footwear,M,42,202,8484,4327,0.51,Online,6926091,6963709,0.001218316,
Sports Direct,1197831,44297,South,Tennessee,Knoxville,Women's Street Footwear,F,36,169,6084,3103,0.51,Online,6926091,6963709,0.000873672,
Sports Direct,1197831,44298,South,Tennessee,Knoxville,Women's Athletic Footwear,F,36,174,6264,3821,0.61,Online,6926091,6963709,0.000899521,
Sports Direct,1197831,44299,South,Tennessee,Knoxville,Men's Apparel,M,43,145,6235,2993,0.48,Online,6926091,6963709,0.000895356,
Sports Direct,1197831,44300,South,Tennessee,Knoxville,Women's Apparel,F,49,236,11564,7517,0.65,Online,6926091,6963709,0.001660609,
Sports Direct,1197831,44301,South,Tennessee,Knoxville,Men's Street Footwear,M,36,215,7740,4412,0.57,Online,6926091,6963709,0.001111477,
Sports Direct,1197831,44302,South,Tennessee,Knoxville,Men's Athletic Footwear,M,43,206,8858,5138,0.58,Online,6926091,6963709,0.001272023,
Sports Direct,1197831,44303,South,Tennessee,Knoxville,Women's Street Footwear,F,36,263,9468,5681,0.6,Online,6926091,6963709,0.00135962,
Sports Direct,1197831,44304,South,Tennessee,Knoxville,Women's Athletic Footwear,F,37,161,5957,3872,0.65,Online,6926091,6963709,0.000855435,
Sports Direct,1197831,44305,South,Tennessee,Knoxville,Men's Apparel,M,43,165,7095,3760,0.53,Online,6926091,6963709,0.001018854,
Sports Direct,1197831,44306,South,Tennessee,Knoxville,Women's Apparel,F,52,223,11596,8117,0.7,Online,6926091,6963709,0.001665205,
Sports Direct,1197831,44307,South,Tennessee,Knoxville,Men's Street Footwear,M,41,233,9553,5445,0.57,Online,6926091,6963709,0.001371826,
Sports Direct,1197831,44308,South,Tennessee,Knoxville,Men's Athletic Footwear,M,54,233,12582,7172,0.57,Online,6926091,6963709,0.001806796,
Sports Direct,1197831,44309,South,Tennessee,Knoxville,Women's Street Footwear,F,46,285,13110,7866,0.6,Online,6926091,6963709,0.001882617,
Sports Direct,1197831,44310,South,Tennessee,Knoxville,Women's Athletic Footwear,F,42,133,5586,3854,0.69,Online,6926091,6963709,0.000802159,
Sports Direct,1197831,44311,South,Tennessee,Knoxville,Men's Apparel,M,49,133,6517,3454,0.53,Online,6926091,6963709,0.000935852,
Sports Direct,1197831,44312,South,Tennessee,Knoxville,Women's Apparel,F,53,181,9593,6811,0.71,Online,6926091,6963709,0.00137757,
Sports Direct,1197831,44313,South,Tennessee,Knoxville,Men's Street Footwear,M,49,182,8918,5351,0.6,Online,6926091,6963709,0.001280639,
Sports Direct,1197831,44314,South,Tennessee,Knoxville,Men's Athletic Footwear,M,47,169,7943,4766,0.6,Online,6926091,6963709,0.001140628,
Sports Direct,1197831,44315,South,Tennessee,Knoxville,Women's Street Footwear,F,54,182,9828,5799,0.59,Online,6926091,6963709,0.001411317,
Sports Direct,1197831,44316,South,Tennessee,Knoxville,Women's Athletic Footwear,F,53,100,5300,3710,0.7,Online,6926091,6963709,0.000761089,
Sports Direct,1197831,44317,South,Tennessee,Knoxville,Men's Apparel,M,47,120,5640,2876,0.51,Online,6926091,6963709,0.000809913,
